AdID,職位名稱,公司名稱,發布日期,職位詳情連結
HS26051862,常額助理小學學位教師 (英文科) (2026/2027 年度),嗇色園 SIK SIK YUEN,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051862/%E5%B8%B8%E9%A1%8D%E5%8A%A9%E7%90%86%E5%B0%8F%E5%AD%B8%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-%E8%8B%B1%E6%96%87%E7%A7%91-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26051861,合約 / 常額助理小學學位教師,嗇色園 SIK SIK YUEN,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051861/%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D%E5%8A%A9%E7%90%86%E5%B0%8F%E5%AD%B8%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB
HS26051821,助理文書主任,中華基督教會灣仔堂基道小學九龍城 CCC WANCHAI CHURCH KEI TO PRIMARY SCHOOL KOWLOON CITY (),2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051821/%E5%8A%A9%E7%90%86%E6%96%87%E6%9B%B8%E4%B8%BB%E4%BB%BB
HS26051801,學生輔導員一名,潮州會館中學 CHIU CHOW ASSOCIATION SECONDARY SCHOOL,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051801/%E5%AD%B8%E7%94%9F%E8%BC%94%E5%B0%8E%E5%93%A1%E4%B8%80%E5%90%8D
HS26051434,Physical Education (PE) Teacher (2026-2027),中華基督教會公理書院 CCC KUNG LEE COLLEGE,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051434/Physical-Education-PE-Teacher-2026-2027-
HS26051433,Physics Teacher (2026-2027),中華基督教會公理書院 CCC KUNG LEE COLLEGE,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051433/Physics-Teacher-2026-2027-
HS26051432,Mathematics Teacher (2026-2027),中華基督教會公理書院 CCC KUNG LEE COLLEGE,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051432/Mathematics-Teacher-2026-2027-
HS26051431,中文科教師 (2026-2027),中華基督教會公理書院 CCC KUNG LEE COLLEGE,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051431/%E4%B8%AD%E6%96%87%E7%A7%91%E6%95%99%E5%B8%AB-2026-2027-
HS26051211,數學科合約教師,救世軍林拔中紀念學校 THE SALVATION ARMY LAM BUTT CHUNG MEMORIAL SCHOOL,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051211/%E6%95%B8%E5%AD%B8%E7%A7%91%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB
HS26051113,教學助理 TA,聖方濟各英文小學 ST. FRANCIS OF ASSISI'S ENGLISH PRIMARY SCHOOL,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051113/%E6%95%99%E5%AD%B8%E5%8A%A9%E7%90%86-TA
HS26051112,日語教師 (0.5 / 0.7),聖方濟各英文小學 ST. FRANCIS OF ASSISI'S ENGLISH PRIMARY SCHOOL,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051112/%E6%97%A5%E8%AA%9E%E6%95%99%E5%B8%AB-0-5-0-7-
HS26051111,體育科常額教師,聖方濟各英文小學 ST. FRANCIS OF ASSISI'S ENGLISH PRIMARY SCHOOL,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26051111/%E9%AB%94%E8%82%B2%E7%A7%91%E5%B8%B8%E9%A1%8D%E6%95%99%E5%B8%AB
HS26050975,合約教育助理 (校務) (2026-2027 學年),香港紅十字會醫院學校 HONG KONG RED CROSS HOSPITAL SCHOOLS,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26050975/%E5%90%88%E7%B4%84%E6%95%99%E8%82%B2%E5%8A%A9%E7%90%86-%E6%A0%A1%E5%8B%99-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26050974,合約教育助理 EA (2026-2027 學年),香港紅十字會醫院學校 HONG KONG RED CROSS HOSPITAL SCHOOLS,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26050974/%E5%90%88%E7%B4%84%E6%95%99%E8%82%B2%E5%8A%A9%E7%90%86-EA-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26050973,日薪代課教師 (地理科) (2026-2027 學年),香港紅十字會醫院學校 HONG KONG RED CROSS HOSPITAL SCHOOLS,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26050973/%E6%97%A5%E8%96%AA%E4%BB%A3%E8%AA%B2%E6%95%99%E5%B8%AB-%E5%9C%B0%E7%90%86%E7%A7%91-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26050972,合約教師 (數理科) (2026-2027 學年),香港紅十字會醫院學校 HONG KONG RED CROSS HOSPITAL SCHOOLS,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26050972/%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB-%E6%95%B8%E7%90%86%E7%A7%91-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26050971,合約教師 (小學英文科) (2026-2027 學年),香港紅十字會醫院學校 HONG KONG RED CROSS HOSPITAL SCHOOLS,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26050971/%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB-%E5%B0%8F%E5%AD%B8%E8%8B%B1%E6%96%87%E7%A7%91-2026-2027-%E5%AD%B8%E5%B9%B4-
HS26050672,合約教學助理 TA / 合約文書助理 CA (2026-2027 年度),中華基督教會全完第一小學 CHUEN YUEN FIRST PRIMARY SCHOOL,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26050672/%E5%90%88%E7%B4%84%E6%95%99%E5%AD%B8%E5%8A%A9%E7%90%86-TA-%E5%90%88%E7%B4%84%E6%96%87%E6%9B%B8%E5%8A%A9%E7%90%86-CA-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26050671,常額 / 合約體育兼教數學 / 人文科教師 (2026-2027 年度),中華基督教會全完第一小學 CHUEN YUEN FIRST PRIMARY SCHOOL,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26050671/%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84%E9%AB%94%E8%82%B2%E5%85%BC%E6%95%99%E6%95%B8%E5%AD%B8-%E4%BA%BA%E6%96%87%E7%A7%91%E6%95%99%E5%B8%AB-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26046749,國際課程中學教師 - 數學、英文、物理、化學、生物、經濟商科、計算機、社會學、全球視野、心理學、地理 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26046749/%E5%9C%8B%E9%9A%9B%E8%AA%B2%E7%A8%8B%E4%B8%AD%E5%AD%B8%E6%95%99%E5%B8%AB---%E6%95%B8%E5%AD%B8%E3%80%81%E8%8B%B1%E6%96%87%E3%80%81%E7%89%A9%E7%90%86%E3%80%81%E5%8C%96%E5%AD%B8%E3%80%81%E7%94%9F%E7%89%A9%E3%80%81%E7%B6%93%E6%BF%9F%E5%95%86%E7%A7%91%E3%80%81%E8%A8%88%E7%AE%97%E6%A9%9F%E3%80%81%E7%A4%BE%E6%9C%83%E5%AD%B8%E3%80%81%E5%85%A8%E7%90%83%E8%A6%96%E9%87%8E%E3%80%81%E5%BF%83%E7%90%86%E5%AD%B8%E3%80%81%E5%9C%B0%E7%90%86-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26046748,香港課程中學教師 - 中國語文、中國歷史、公民及社會發展 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26046748/%E9%A6%99%E6%B8%AF%E8%AA%B2%E7%A8%8B%E4%B8%AD%E5%AD%B8%E6%95%99%E5%B8%AB---%E4%B8%AD%E5%9C%8B%E8%AA%9E%E6%96%87%E3%80%81%E4%B8%AD%E5%9C%8B%E6%AD%B7%E5%8F%B2%E3%80%81%E5%85%AC%E6%B0%91%E5%8F%8A%E7%A4%BE%E6%9C%83%E7%99%BC%E5%B1%95-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS26046747,香港課程中學教師 - 數學必修、數學延伸部分單元一和單元二、英國語文、物理、化學、生物、經濟、科學、地理、資訊及通訊科技、企業、會計與財務概論、歷史 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26046747/%E9%A6%99%E6%B8%AF%E8%AA%B2%E7%A8%8B%E4%B8%AD%E5%AD%B8%E6%95%99%E5%B8%AB---%E6%95%B8%E5%AD%B8%E5%BF%85%E4%BF%AE%E3%80%81%E6%95%B8%E5%AD%B8%E5%BB%B6%E4%BC%B8%E9%83%A8%E5%88%86%E5%96%AE%E5%85%83%E4%B8%80%E5%92%8C%E5%96%AE%E5%85%83%E4%BA%8C%E3%80%81%E8%8B%B1%E5%9C%8B%E8%AA%9E%E6%96%87%E3%80%81%E7%89%A9%E7%90%86%E3%80%81%E5%8C%96%E5%AD%B8%E3%80%81%E7%94%9F%E7%89%A9%E3%80%81%E7%B6%93%E6%BF%9F%E3%80%81%E7%A7%91%E5%AD%B8%E3%80%81%E5%9C%B0%E7%90%86%E3%80%81%E8%B3%87%E8%A8%8A%E5%8F%8A%E9%80%9A%E8%A8%8A%E7%A7%91%E6%8A%80%E3%80%81%E4%BC%81%E6%A5%AD%E3%80%81%E6%9C%83%E8%A8%88%E8%88%87%E8%B2%A1%E5%8B%99%E6%A6%82%E8%AB%96%E3%80%81%E6%AD%B7%E5%8F%B2-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26046746,香港課程小學教師 - 中國語文、中華文化與品德、體育 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26046746/%E9%A6%99%E6%B8%AF%E8%AA%B2%E7%A8%8B%E5%B0%8F%E5%AD%B8%E6%95%99%E5%B8%AB---%E4%B8%AD%E5%9C%8B%E8%AA%9E%E6%96%87%E3%80%81%E4%B8%AD%E8%8F%AF%E6%96%87%E5%8C%96%E8%88%87%E5%93%81%E5%BE%B7%E3%80%81%E9%AB%94%E8%82%B2-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS26046745,香港課程小學教師 - 數學、英國語文、個人生活與社會、科技、視覺藝術、音樂、表演藝術 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26046745/%E9%A6%99%E6%B8%AF%E8%AA%B2%E7%A8%8B%E5%B0%8F%E5%AD%B8%E6%95%99%E5%B8%AB---%E6%95%B8%E5%AD%B8%E3%80%81%E8%8B%B1%E5%9C%8B%E8%AA%9E%E6%96%87%E3%80%81%E5%80%8B%E4%BA%BA%E7%94%9F%E6%B4%BB%E8%88%87%E7%A4%BE%E6%9C%83%E3%80%81%E7%A7%91%E6%8A%80%E3%80%81%E8%A6%96%E8%A6%BA%E8%97%9D%E8%A1%93%E3%80%81%E9%9F%B3%E6%A8%82%E3%80%81%E8%A1%A8%E6%BC%94%E8%97%9D%E8%A1%93-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26046744,創新課程教師 - 語文 / 體育 / 地理 / 歷史 / 國學 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26046744/%E5%89%B5%E6%96%B0%E8%AA%B2%E7%A8%8B%E6%95%99%E5%B8%AB---%E8%AA%9E%E6%96%87-%E9%AB%94%E8%82%B2-%E5%9C%B0%E7%90%86-%E6%AD%B7%E5%8F%B2-%E5%9C%8B%E5%AD%B8-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS26046743,創新課程教師 - 數學、英語、物理、化學、視覺藝術、音樂、心理、信息技術、英文戲劇 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26046743/%E5%89%B5%E6%96%B0%E8%AA%B2%E7%A8%8B%E6%95%99%E5%B8%AB---%E6%95%B8%E5%AD%B8%E3%80%81%E8%8B%B1%E8%AA%9E%E3%80%81%E7%89%A9%E7%90%86%E3%80%81%E5%8C%96%E5%AD%B8%E3%80%81%E8%A6%96%E8%A6%BA%E8%97%9D%E8%A1%93%E3%80%81%E9%9F%B3%E6%A8%82%E3%80%81%E5%BF%83%E7%90%86%E3%80%81%E4%BF%A1%E6%81%AF%E6%8A%80%E8%A1%93%E3%80%81%E8%8B%B1%E6%96%87%E6%88%B2%E5%8A%87-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26046742,幼兒園中文班主任 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26046742/%E5%B9%BC%E5%85%92%E5%9C%92%E4%B8%AD%E6%96%87%E7%8F%AD%E4%B8%BB%E4%BB%BB-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS260467410,國際課程中學教師 - 中文 (授課語言：普通話),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS260467410/%E5%9C%8B%E9%9A%9B%E8%AA%B2%E7%A8%8B%E4%B8%AD%E5%AD%B8%E6%95%99%E5%B8%AB---%E4%B8%AD%E6%96%87-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E6%99%AE%E9%80%9A%E8%A9%B1-
HS26046741,幼兒園英文班主任 (授課語言：英文 / 雙語),培僑深圳香港培僑書院龍華信義學校 PUI KIU COLLEGE -,2026-06-12,https://jump.mingpao.com/job/detail/Jobs/2/HS26046741/%E5%B9%BC%E5%85%92%E5%9C%92%E8%8B%B1%E6%96%87%E7%8F%AD%E4%B8%BB%E4%BB%BB-%E6%8E%88%E8%AA%B2%E8%AA%9E%E8%A8%80-%E8%8B%B1%E6%96%87-%E9%9B%99%E8%AA%9E-
HS26052071,英國語文科學位教師 (2026-2027),佛教黃允畋中學 BUDDHIST WONG WAN TIN COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052071/%E8%8B%B1%E5%9C%8B%E8%AA%9E%E6%96%87%E7%A7%91%E5%AD%B8%E4%BD%8D%E6%95%99%E5%B8%AB-2026-2027-
HS26052062,Pastoral Assistant,陳瑞祺喇沙書院 CHAN SUI KI (LA SALLE) COLLEGE (),2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052062/Pastoral-Assistant
HS26052061,Native-speaking English Teacher (NET Grant),陳瑞祺喇沙書院 CHAN SUI KI (LA SALLE) COLLEGE (),2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052061/Native-speaking-English-Teacher-NET-Grant-
HS26052055,Maternity Supply Secondary Design Teacher (mid Sep - mid Dec 2026),宏信書院 ELCHK LUTHERAN ACADEMY,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052055/Maternity-Supply-Secondary-Design-Teacher-mid-Sep---mid-Dec-2026-
HS26052054,Secondary English Language Teacher (2026-2027),宏信書院 ELCHK LUTHERAN ACADEMY,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052054/Secondary-English-Language-Teacher-2026-2027-
HS26052053,Secondary BAFS & Economics Teacher (2026-2027),宏信書院 ELCHK LUTHERAN ACADEMY,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052053/Secondary-BAFS-Economics-Teacher-2026-2027-
HS26052052,Primary Mathematics & Science Specialist Teacher / Teaching Assistant (2026-2027),宏信書院 ELCHK LUTHERAN ACADEMY,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052052/Primary-Mathematics-Science-Specialist-Teacher-Teaching-Assistant-2026-2027-
HS26052051,Primary / Secondary Education Assistant (Inclusive Learning Support) (2026-2027),宏信書院 ELCHK LUTHERAN ACADEMY,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052051/Primary-Secondary-Education-Assistant-Inclusive-Learning-Support-2026-2027-
HS26052047,Campus Management Officer,香港管理專業協會李國寶中學 HKMA DAVID LI KWOK PO COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052047/Campus-Management-Officer
HS26052046,Office General Clerk,香港管理專業協會李國寶中學 HKMA DAVID LI KWOK PO COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052046/Office-General-Clerk
HS26052045,Teaching Assistant (All Subjects),香港管理專業協會李國寶中學 HKMA DAVID LI KWOK PO COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052045/Teaching-Assistant-All-Subjects-
HS26052044,English Associate Teacher,香港管理專業協會李國寶中學 HKMA DAVID LI KWOK PO COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052044/English-Associate-Teacher
HS26052043,Tourism and Hospitality Studies Supply Teacher (September),香港管理專業協會李國寶中學 HKMA DAVID LI KWOK PO COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052043/Tourism-and-Hospitality-Studies-Supply-Teacher-September-
HS26052042,"Citizenship and Social Development / Citizenship, Economics and Society Teacher",香港管理專業協會李國寶中學 HKMA DAVID LI KWOK PO COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052042/Citizenship-and-Social-Development-Citizenship-Economics-and-Society-Teacher
HS26052041,History Teacher,香港管理專業協會李國寶中學 HKMA DAVID LI KWOK PO COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052041/History-Teacher
HS26052031,合唱團指揮 (2026/2027 年度),馬鞍山靈糧小學 MA ON SHAN LING LIANG PRIMARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26052031/%E5%90%88%E5%94%B1%E5%9C%98%E6%8C%87%E6%8F%AE-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26051981,學生活動助理,順德聯誼會翁祐中學 SHUN TAK FRATERNAL ASSOCIATION YUNG YAU COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051981/%E5%AD%B8%E7%94%9F%E6%B4%BB%E5%8B%95%E5%8A%A9%E7%90%86
HS26051971,校本言語治療師,寶安商會温浩根小學 PO ON COMMERCIAL ASSOCIATION WAN HO KAN PRIMARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051971/%E6%A0%A1%E6%9C%AC%E8%A8%80%E8%AA%9E%E6%B2%BB%E7%99%82%E5%B8%AB
HS26051961,A Native-speaking English Teaching Assistant (2026-27),宣道會陳朱素華紀念中學 CHRISTIAN ALLIANCE S W CHAN MEMORIAL COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051961/A-Native-speaking-English-Teaching-Assistant-2026-27-
HS26051951,電腦科副教師 (2026-2027),宣道會陳朱素華紀念中學 CHRISTIAN ALLIANCE S W CHAN MEMORIAL COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051951/%E9%9B%BB%E8%85%A6%E7%A7%91%E5%89%AF%E6%95%99%E5%B8%AB-2026-2027-
HS26051941,資訊及通訊科技科及初中電腦科老師 (合約 / 常額),禮賢會彭學高紀念中學 RHENISH CHURCH PANG HOK KO MEMORIAL COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051941/%E8%B3%87%E8%A8%8A%E5%8F%8A%E9%80%9A%E8%A8%8A%E7%A7%91%E6%8A%80%E7%A7%91%E5%8F%8A%E5%88%9D%E4%B8%AD%E9%9B%BB%E8%85%A6%E7%A7%91%E8%80%81%E5%B8%AB-%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D-
HS26051932,特殊教育需要輔導員,合一堂學校 HOP YAT CHURCH SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051932/%E7%89%B9%E6%AE%8A%E6%95%99%E8%82%B2%E9%9C%80%E8%A6%81%E8%BC%94%E5%B0%8E%E5%93%A1
HS26051931,特殊教育需要教學助理,合一堂學校 HOP YAT CHURCH SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051931/%E7%89%B9%E6%AE%8A%E6%95%99%E8%82%B2%E9%9C%80%E8%A6%81%E6%95%99%E5%AD%B8%E5%8A%A9%E7%90%86
HS26051923,牧民助理 / 助理教師 (牧民) (2026-2027),東涌天主教學校 TUNG CHUNG CATHOLIC SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051923/%E7%89%A7%E6%B0%91%E5%8A%A9%E7%90%86-%E5%8A%A9%E7%90%86%E6%95%99%E5%B8%AB-%E7%89%A7%E6%B0%91-2026-2027-
HS26051922,生物科教師 (需兼教初中科學科) (2026-2027),東涌天主教學校 TUNG CHUNG CATHOLIC SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051922/%E7%94%9F%E7%89%A9%E7%A7%91%E6%95%99%E5%B8%AB-%E9%9C%80%E5%85%BC%E6%95%99%E5%88%9D%E4%B8%AD%E7%A7%91%E5%AD%B8%E7%A7%91-2026-2027-
HS26051921,英文科教師 (2026-2027),東涌天主教學校 TUNG CHUNG CATHOLIC SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051921/%E8%8B%B1%E6%96%87%E7%A7%91%E6%95%99%E5%B8%AB-2026-2027-
HS26051911,數學科科主任 / 教師 (常額 / 合約) (2026-2027 年度),仁濟醫院董之英紀念中學 YAN CHAI HOSPITAL TUNG CHI YING MEMORIAL SECONDARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051911/%E6%95%B8%E5%AD%B8%E7%A7%91%E7%A7%91%E4%B8%BB%E4%BB%BB-%E6%95%99%E5%B8%AB-%E5%B8%B8%E9%A1%8D-%E5%90%88%E7%B4%84-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26051901,言語治療師,東華三院鶴山學校 TWGHS HOK SHAN SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051901/%E8%A8%80%E8%AA%9E%E6%B2%BB%E7%99%82%E5%B8%AB
HS26051891,Mathematics Teacher (Contract),聖公會鄧肇堅中學 SHENG KUNG HUI TANG SHIU KIN SECONDARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051891/Mathematics-Teacher-Contract-
HS26051882,STEAM / 資訊科技教學助理,港九街坊婦女會孫方中小學 HK & KOWLOON KAIFONG WOMEN'S ASSOCIATION SUN FONG CHUNG PRIMARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051882/STEAM-%E8%B3%87%E8%A8%8A%E7%A7%91%E6%8A%80%E6%95%99%E5%AD%B8%E5%8A%A9%E7%90%86
HS26051881,非華語 / 英文科教學助理,港九街坊婦女會孫方中小學 HK & KOWLOON KAIFONG WOMEN'S ASSOCIATION SUN FONG CHUNG PRIMARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051881/%E9%9D%9E%E8%8F%AF%E8%AA%9E-%E8%8B%B1%E6%96%87%E7%A7%91%E6%95%99%E5%AD%B8%E5%8A%A9%E7%90%86
HS26051873,學校會計文員,聖公會聖本德中學 S.K.H. ST. BENEDICT'S SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051873/%E5%AD%B8%E6%A0%A1%E6%9C%83%E8%A8%88%E6%96%87%E5%93%A1
HS26051872,英文科教學助理,聖公會聖本德中學 S.K.H. ST. BENEDICT'S SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051872/%E8%8B%B1%E6%96%87%E7%A7%91%E6%95%99%E5%AD%B8%E5%8A%A9%E7%90%86
HS26051871,英文科老師 1 名 (合約 / 常額) (2026-2027 年度),聖公會聖本德中學 S.K.H. ST. BENEDICT'S SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051871/%E8%8B%B1%E6%96%87%E7%A7%91%E8%80%81%E5%B8%AB-1-%E5%90%8D-%E5%90%88%E7%B4%84-%E5%B8%B8%E9%A1%8D-2026-2027-%E5%B9%B4%E5%BA%A6-
HS26051852,合約文員,李惠利中學 THE METHODIST LEE WAI LEE COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051852/%E5%90%88%E7%B4%84%E6%96%87%E5%93%A1
HS26051851,初中音樂科教師 (兼教中文) (26-27 年度),李惠利中學 THE METHODIST LEE WAI LEE COLLEGE,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051851/%E5%88%9D%E4%B8%AD%E9%9F%B3%E6%A8%82%E7%A7%91%E6%95%99%E5%B8%AB-%E5%85%BC%E6%95%99%E4%B8%AD%E6%96%87-26-27-%E5%B9%B4%E5%BA%A6-
HS26051843,行政助理,浸信宣道會呂明才小學 THE INCORPORATED MANAGEMENT COMMITTEE OF CONSERVATIVE BAPTIST LUI MING CHOI PRIMARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051843/%E8%A1%8C%E6%94%BF%E5%8A%A9%E7%90%86
HS26051842,教師助理,浸信宣道會呂明才小學 THE INCORPORATED MANAGEMENT COMMITTEE OF CONSERVATIVE BAPTIST LUI MING CHOI PRIMARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051842/%E6%95%99%E5%B8%AB%E5%8A%A9%E7%90%86
HS26051841,中文科合約教師,浸信宣道會呂明才小學 THE INCORPORATED MANAGEMENT COMMITTEE OF CONSERVATIVE BAPTIST LUI MING CHOI PRIMARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051841/%E4%B8%AD%E6%96%87%E7%A7%91%E5%90%88%E7%B4%84%E6%95%99%E5%B8%AB
HS26051812,英文科助理教師,坪石天主教小學 PING SHEK ESTATE CATHOLIC PRIMARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051812/%E8%8B%B1%E6%96%87%E7%A7%91%E5%8A%A9%E7%90%86%E6%95%99%E5%B8%AB
HS26051811,合約中文 / 數學科及體育教師,坪石天主教小學 PING SHEK ESTATE CATHOLIC PRIMARY SCHOOL,2026-06-11,https://jump.mingpao.com/job/detail/Jobs/2/HS26051811/%E5%90%88%E7%B4%84%E4%B8%AD%E6%96%87-%E6%95%B8%E5%AD%B8%E7%A7%91%E5%8F%8A%E9%AB%94%E8%82%B2%E6%95%99%E5%B8%AB
